Long,Lat
126.3144874,33.305453
126.3144861,33.3054529
126.3144846,33.3054525
126.3144832,33.3054524
126.3144819,33.3054523
126.3144805,33.3054521
126.314479,33.3054521
126.3144776,33.3054521
126.3144762,33.3054521
126.3144748,33.3054521
126.3144734,33.3054522
126.3144719,33.3054524
126.3144706,33.3054527
126.3144692,33.305453
126.3144678,33.3054533
126.3144665,33.3054538
126.3144651,33.3054542
126.3144638,33.3054547
126.3144626,33.3054553
126.3144613,33.3054558
126.31446,33.3054564
126.3144589,33.305457
126.3144576,33.3054576
126.3144565,33.3054583
126.3144555,33.305459
126.3144543,33.3054597
126.3144533,33.3054605
126.3144522,33.3054613
126.3144512,33.3054622
126.3144502,33.305463
126.3144493,33.3054637
126.3144484,33.3054646
126.3144476,33.3054654
126.3144467,33.3054663
126.3144457,33.3054673
126.3144449,33.3054681
126.3144439,33.3054689
126.3144426,33.3054694
126.3144413,33.3054699
126.3144399,33.3054703
126.3144386,33.3054707
126.3144373,33.305471
126.314436,33.3054715
126.314435,33.3054721
126.3144339,33.3054727
126.3144328,33.3054735
126.3144318,33.3054742
126.3144309,33.305475
126.31443,33.305476
126.3144291,33.3054769
126.3144284,33.3054779
126.3144279,33.305479
126.3144274,33.3054801
126.314427,33.3054813
126.3144267,33.3054825
126.3144263,33.3054837
126.3144261,33.3054849
126.3144255,33.3054861
126.314425,33.3054873
126.3144247,33.3054884
126.3144242,33.3054896
126.314424,33.3054908
126.3144239,33.3054921
126.3144238,33.3054932
126.3144238,33.3054945
126.3144238,33.3054956
126.3144239,33.3054969
126.314424,33.305498
126.3144241,33.3054993
126.3144243,33.3055005
126.3144245,33.3055017
126.3144246,33.305503
126.3144251,33.3055041
126.3144254,33.3055052
126.3144261,33.3055064
126.3144267,33.3055076
126.3144274,33.3055089
126.3144283,33.30551
126.3144291,33.305511
126.3144298,33.3055121
126.3144307,33.3055133
126.3144314,33.3055146
126.3144322,33.3055157
126.3144329,33.3055168
126.3144337,33.305518
126.3144345,33.3055191
126.3144354,33.3055203
126.3144361,33.3055214
126.314437,33.3055224
126.3144376,33.3055233
126.3144384,33.3055243
126.3144391,33.3055253
126.3144399,33.3055262
126.3144408,33.3055272
126.3144416,33.3055283
126.3144424,33.3055292
126.3144434,33.3055303
126.3144442,33.3055313
126.3144452,33.3055321
126.3144462,33.3055331
126.314447,33.3055342
126.3144479,33.3055352
126.3144488,33.3055364
126.3144497,33.3055375
126.3144506,33.3055388
126.3144513,33.3055399
126.3144521,33.3055411
126.3144528,33.3055421
126.3144533,33.3055432
126.3144542,33.3055445
126.3144548,33.3055457
126.3144554,33.3055468
126.314456,33.3055478
126.3144567,33.305549
126.3144573,33.3055502
126.3144579,33.3055514
126.3144584,33.3055527
126.314459,33.3055538
126.3144595,33.3055548
126.31446,33.3055561
126.3144607,33.3055573
126.3144613,33.3055585
126.3144618,33.3055597
126.3144626,33.3055609
126.3144636,33.3055619
126.3144641,33.3055629
126.3144649,33.3055641
126.3144656,33.3055653
126.3144663,33.3055663
126.3144671,33.3055673
126.3144678,33.3055685
126.3144681,33.3055695
126.3144686,33.3055707
126.3144693,33.3055718
126.3144698,33.3055728
126.3144702,33.3055739
