Long,Lat,UTM_X(East),UTM_Y(North)
126.3144878,33.3057274,249962.7989139892,3688399.797801577
126.3144873,33.3057285,249962.75548978246,3688399.9210066427
126.3144868,33.3057296,249962.7120655747,3688400.04421171
126.3144864,33.3057307,249962.67795469292,3688400.1671768995
126.314486,33.3057318,249962.64384381226,3688400.29014209
126.3144855,33.305733,249962.6007052815,3688400.424438584
126.314485,33.3057341,249962.55728108095,3688400.5476436513
126.3144846,33.3057353,249962.5234558773,3688400.681700269
126.314484,33.3057365,249962.47100402875,3688400.816236639
126.3144834,33.3057377,249962.41855218422,3688400.9507730096
126.3144828,33.305739,249962.36638601287,3688401.0964008076
126.3144821,33.3057402,249962.30462085025,3688401.2311770553
126.3144814,33.3057415,249962.24314136125,3688401.37704473
126.3144808,33.3057427,249962.19068952117,3688401.5115811033
126.31448,33.3057439,249962.11961104302,3688401.6465972294
126.3144792,33.3057452,249962.04881823913,3688401.7927047843
126.3144786,33.3057464,249961.9963664069,3688401.9272411563
126.3144778,33.3057477,249961.92557360732,3688402.073348711
126.3144771,33.3057489,249961.86380845585,3688402.2081249636
126.3144764,33.3057502,249961.8023289834,3688402.353992642
126.3144759,33.3057515,249961.75947615117,3688402.4993805676
126.3144753,33.3057527,249961.70702432777,3688402.6339169433
126.3144747,33.3057541,249961.65514385357,3688402.790636172
126.3144741,33.3057553,249961.60269203366,3688402.9251725487
126.3144737,33.3057566,249961.56915252746,3688403.0703205974
126.3144731,33.3057578,249961.5167007106,3688403.2048569755
126.3144722,33.305759,249961.43630893456,3688403.3401129856
126.3144714,33.3057601,249961.36494480734,3688403.4640376936
126.3144709,33.3057612,249961.32152063737,3688403.5872427677
126.3144702,33.3057624,249961.25975550825,3688403.722019025
126.3144695,33.3057634,249961.19741902754,3688403.8346124315
126.3144688,33.3057644,249961.13508254843,3688403.947205838
126.3144681,33.3057655,249961.0730317489,3688404.0708906706
126.3144674,33.3057664,249961.0104095971,3688404.172392652
126.3144666,33.3057674,249960.9387598041,3688404.285225937
126.3144661,33.3057684,249960.89504997063,3688404.3973395885
126.3144653,33.3057691,249960.8225431526,3688404.4768985976
126.3144646,33.3057701,249960.76020668255,3688404.5894920058
126.314464,33.3057709,249960.7066121822,3688404.6796626854
126.3144634,33.3057717,249960.65301768057,3688404.769833365
126.3144628,33.3057727,249960.59999453498,3688404.882186896
126.3144623,33.3057734,249960.55542767962,3688404.9610262727
126.3144617,33.3057743,249960.50211885758,3688405.0622883793
126.3144611,33.3057751,249960.4485243626,3688405.1524590594
126.3144606,33.3057759,249960.40424318405,3688405.242389862
126.31446,33.3057767,249960.35064869112,3688405.332560544
126.3144594,33.3057775,249960.2970541969,3688405.4227312254
126.3144588,33.3057782,249960.24317402925,3688405.5018104822
126.3144582,33.3057789,249960.18929386014,3688405.580889738
126.3144575,33.3057797,249960.12638605406,3688405.6713002995
126.3144569,33.3057804,249960.072505887,3688405.750379557
126.3144562,33.3057812,249960.00959808074,3688405.84079012
126.3144556,33.3057819,249959.95571791806,3688405.9198693777
126.3144549,33.3057827,249959.8928101165,3688406.0102799414
126.3144542,33.3057836,249959.83018799106,3688406.1117819324
126.3144535,33.3057844,249959.76728018973,3688406.202192497
126.3144529,33.3057853,249959.71397138617,3688406.3034546077
126.3144522,33.3057861,249959.65106358714,3688406.393865174
126.3144515,33.3057871,249959.58872714714,3688406.506458594
126.3144509,33.305788,249959.53541834504,3688406.6077207066
126.3144503,33.3057889,249959.48210954646,3688406.7089828197
126.3144496,33.30579,249959.4200587863,3688406.832667665
126.314449,33.305791,249959.36703566596,3688406.9450212056
126.3144483,33.305792,249959.30469923333,3688407.057614626
126.3144476,33.305793,249959.2423627999,3688407.1702080485
126.3144459,33.305795,249959.08974999274,3688407.396114534
126.314445,33.3057961,249959.00907261152,3688407.520279143
126.314444,33.3057972,249958.91908191683,3688407.644683632
126.3144429,33.3057982,249958.81949223057,3688407.7582365777
126.314442,33.3057993,249958.73881485837,3688407.8824011907
126.3144411,33.3058005,249958.6584231649,3688408.0176572297
126.3144401,33.3058016,249958.56843247983,3688408.142061725
126.3144391,33.3058027,249958.4784417971,3688408.2664662213
126.314438,33.3058038,249958.37913780203,3688408.391110597
126.314437,33.3058049,249958.28914712422,3688408.515515095
126.3144358,33.3058061,249958.1808154992,3688408.651490783
126.3144347,33.3058071,249958.08122583496,3688408.765043737
126.3144335,33.3058082,249957.972608536,3688408.8899280005
126.3144324,33.3058092,249957.8730188743,3688409.0034809564
126.3144313,33.3058103,249957.77371489265,3688409.1281253416
126.3144301,33.3058113,249957.6648119218,3688409.2419181834
126.314429,33.3058122,249957.56493658965,3688409.3443797166
126.3144279,33.3058132,249957.46534693756,3688409.457932679
126.3144268,33.3058141,249957.36547160745,3688409.5603942173
126.3144257,33.3058151,249957.26588196005,3688409.67394718
126.3144245,33.305816,249957.1566933208,3688409.7766486015
126.3144235,33.305817,249957.06641699158,3688409.889961686
126.3144224,33.305818,249956.96682735122,3688410.0035146535
126.3144213,33.3058189,249956.8669520321,3688410.1059761965
126.3144203,33.3058197,249956.77610434714,3688410.1971064312
126.3144193,33.3058206,249956.68554234513,3688410.299328094
126.3144184,33.3058215,249956.60429365814,3688410.4013098744
126.3144175,33.3058224,249956.5230449752,3688410.503291656
126.3144165,33.3058232,249956.43219729728,3688410.5944218948
126.3144155,33.3058239,249956.34106393927,3688410.674460708
126.3144146,33.3058246,249956.25924389774,3688410.7542596394
126.3144137,33.3058253,249956.17742385526,3688410.834058571
126.3144127,33.305826,249956.0862905016,3688410.9140973873
126.3144118,33.3058267,249956.0044704619,3688410.99389632
126.314411,33.3058274,249955.9319637382,3688411.073455372
126.3144101,33.3058281,249955.85014370116,3688411.1532543064
126.3144092,33.3058287,249955.76803798293,3688411.2219618163
126.3144085,33.3058294,249955.70484457284,3688411.3012809856
126.3144075,33.3058301,249955.61371122985,3688411.3813198064
126.3144067,33.3058308,249955.54120451008,3688411.460878861
126.3144058,33.3058316,249955.45967016235,3688411.5517692263
126.3144049,33.3058322,249955.37756445038,3688411.6204767395
126.3144038,33.3058327,249955.27654643272,3688411.678572596
126.3144028,33.3058334,249955.18541309438,3688411.75861142
126.3144019,33.305834,249955.103307386,3688411.827318936
126.3144008,33.3058346,249955.00257505776,3688411.896506222
126.3143997,33.3058353,249954.90212841218,3688411.9767849334
126.3143987,33.305836,249954.81099507978,3688412.0568237635
126.3143976,33.3058367,249954.71054843746,3688412.137102479
126.3143965,33.3058374,249954.61010179672,3688412.217381194
126.3143954,33.3058382,249954.50994084158,3688412.308751337
126.3143942,33.305839,249954.4004665773,3688412.400361368
126.314393,33.3058397,249954.2907066307,3688412.480879972
126.3143919,33.3058405,249954.1905456813,3688412.572250119
126.3143908,33.3058413,249954.09038473383,3688412.663620268
126.3143896,33.305842,249953.98062479272,3688412.7441388755
126.3143884,33.3058428,249953.87115053818,3688412.8357489123
126.3143871,33.3058434,249953.75179160511,3688412.9054159815
126.3143858,33.3058441,249953.63271835874,3688412.986174481
126.3143846,33.305845,249953.52352979532,3688413.0888759466
126.3143833,33.3058457,249953.40445655308,3688413.169634449
126.314382,33.3058464,249953.2853833127,3688413.250392951
126.3143807,33.3058471,249953.16631007422,3688413.331151457
126.3143794,33.3058478,249953.0472368377,3688413.4119099616
126.3143781,33.3058485,249952.92816360318,3688413.49266847
126.3143767,33.3058492,249952.79977705792,3688413.573666865
126.3143754,33.3058499,249952.68070382724,3688413.654425376
126.3143741,33.3058506,249952.56163059847,3688413.735183889
126.3143727,33.3058514,249952.4335297483,3688413.8272737167
126.3143714,33.3058521,249952.31445652363,3688413.9080322324
126.31437,33.3058527,249952.18578430422,3688413.97793921
126.3143687,33.3058534,249952.06671108335,3688414.058697729
126.3143674,33.305854,249951.94735217484,3688414.1283648238
126.314366,33.3058547,249951.81896565048,3688414.2093632333
126.3143648,33.3058554,249951.70920574476,3688414.2898818697
126.3143635,33.305856,249951.58984684147,3688414.3595489683
126.3143621,33.3058567,249951.4614603206,3688414.440547383
126.3143608,33.3058574,249951.34238711098,3688414.521305912
126.3143595,33.3058581,249951.22331390335,3688414.602064442
126.3143582,33.3058588,249951.10424069772,3688414.6828229753
126.3143569,33.3058594,249950.9848818056,3688414.7524900814
126.3143557,33.3058601,249950.87512191027,3688414.8330087266
126.3143544,33.3058605,249950.75519164678,3688414.8804929834
126.3143531,33.305861,249950.63554707073,3688414.939068669
126.3143519,33.3058615,249950.5252158049,3688414.9974044655
126.3143506,33.3058621,249950.4058569181,3688415.06707158
126.3143493,33.3058626,249950.2862123462,3688415.125647271
126.314348,33.3058631,249950.16656777565,3688415.1842229613
126.3143467,33.3058636,249950.04692320645,3688415.242798655
126.3143454,33.305864,249949.926992949,3688415.290282922
126.3143442,33.3058645,249949.81666169094,3688415.3486187276
126.3143429,33.3058651,249949.6973028155,3688415.418285851
